lat,lng,date,time,PM25,index
53.564411,-113.562583,6/18/2019,19:00,22,441
33.4265,-112.1181,6/18/2019,19:00,22,442
56.7328,-111.39,6/18/2019,19:00,22,443
45.683765,-111.056282,6/18/2019,19:00,22,444
34.632999,-98.428802,6/18/2019,19:00,22,445
34.256901,-97.474197,6/18/2019,19:00,22,446
43.0178,-87.9333,6/18/2019,19:00,22,447
43.0611,-87.9125,6/18/2019,19:00,22,448
35.65188,-87.0096,6/18/2019,19:00,22,449
38.1935,-85.7121,6/18/2019,19:00,22,450
40.366452,-80.615691,6/18/2019,19:00,22,451
42.1428,-80.0372,6/18/2019,19:00,22,452
35.889402,-78.8747,6/18/2019,19:00,22,453
39.462002,-76.631599,6/18/2019,19:00,22,454
45.6819,-62.6953,6/18/2019,19:00,22,455
49.260799,-124.805603,6/18/2019,19:00,21,456
35.02079,-120.56389,6/18/2019,19:00,21,457
36.4878,-117.871,6/18/2019,19:00,21,458
29.332803,-98.551396,6/18/2019,19:00,21,459
39.741667,-94.858333,6/18/2019,19:00,21,460
39.10465,-94.57055,6/18/2019,19:00,21,461
43.4356,-89.6803,6/18/2019,19:00,21,462
30.39,-89.0497,6/18/2019,19:00,21,463
46.2889,-85.9503,6/18/2019,19:00,21,464
30.128901,-85.738098,6/18/2019,19:00,21,465
36.1857,-85.4921,6/18/2019,19:00,21,466
33.778315,-84.391418,6/18/2019,19:00,21,467
39.42689,-84.20077,6/18/2019,19:00,21,468
43.1461,-77.5481,6/18/2019,19:00,21,469
46.035,-74.4819,6/18/2019,19:00,21,470
40.725452,-74.052292,6/18/2019,19:00,21,471
41.4014,-73.4447,6/18/2019,19:00,21,472
46.1425,-60.1728,6/18/2019,19:00,21,473
44.046683,-123.017736,6/18/2019,19:00,20,474
49.15833,-122.90167,6/18/2019,19:00,20,475
37.360701,-118.330835,6/18/2019,19:00,20,476
35.05045,-118.14778,6/18/2019,19:00,20,477
48.3841,-115.548,6/18/2019,19:00,20,478
35.785665,-115.357087,6/18/2019,19:00,20,479
40.496408,-112.036305,6/18/2019,19:00,20,480
31.3492,-109.539683,6/18/2019,19:00,20,481
45.806357,-108.426551,6/18/2019,19:00,20,482
47.342589,-102.645997,6/18/2019,19:00,20,483
36.1589,-98.9353,6/18/2019,19:00,20,484
37.7011,-97.3139,6/18/2019,19:00,20,485
36.1797,-94.1167,6/18/2019,19:00,20,486
46.6144,-90.6986,6/18/2019,19:00,20,487
34.820556,-89.987778,6/18/2019,19:00,20,488
36.0528,-89.3819,6/18/2019,19:00,20,489
38.1825,-85.5744,6/18/2019,19:00,20,490
43.0289,-83.669403,6/18/2019,19:00,20,491
28.958372,-82.643094,6/18/2019,19:00,20,492
37.4828,-82.5353,6/18/2019,19:00,20,493
35.213171,-80.874084,6/18/2019,19:00,20,494
41.095938,-80.658467,6/18/2019,19:00,20,495
40.747799,-80.316704,6/18/2019,19:00,20,496
35.041401,-78.953102,6/18/2019,19:00,20,497
38.5231,-78.4347,6/18/2019,19:00,20,498
44.1503,-77.3956,6/18/2019,19:00,20,499
39.595001,-75.611,6/18/2019,19:00,20,500
43.608528,-72.98246,6/18/2019,19:00,20,501
41.3011,-72.9028,6/18/2019,19:00,20,502
45.04,-64.29,6/18/2019,19:00,20,503
47.098991,-55.198521,6/18/2019,19:00,20,504
54.5217,-128.6075,6/18/2019,19:00,19,505
44.0263,-123.08377,6/18/2019,19:00,19,506
43.74436,-122.480506,6/18/2019,19:00,19,507
47.5309,-122.3208,6/18/2019,19:00,19,508
32.690277,-114.614441,6/18/2019,19:00,19,509
42.5275,-108.7203,6/18/2019,19:00,19,510
35.9525,-96.0033,6/18/2019,19:00,19,511
39.047911,-94.450513,6/18/2019,19:00,19,512
35.1967,-90.1911,6/18/2019,19:00,19,513
37.7808,-87.0756,6/18/2019,19:00,19,514
38.0608,-85.8961,6/18/2019,19:00,19,515
39.83562,-84.72049,6/18/2019,19:00,19,516
39.12886,-84.50404,6/18/2019,19:00,19,517
38.508114,-82.659301,6/18/2019,19:00,19,518
33.7397,-81.8536,6/18/2019,19:00,19,519
40.1469,-79.9033,6/18/2019,19:00,19,520
46.3175,-79.4453,6/18/2019,19:00,19,521
40.814701,-73.886703,6/18/2019,19:00,19,522
41.833099,-73.303299,6/18/2019,19:00,19,523
42.887501,-73.249702,6/18/2019,19:00,19,524
41.8081,-71.415,6/18/2019,19:00,19,525
44.817398,-68.772762,6/18/2019,19:00,19,526
21.310301,-157.858093,6/18/2019,19:00,18,527
61.205861,-149.8246,6/18/2019,19:00,18,528
64.845931,-147.693278,6/18/2019,19:00,18,529
49.70516,-123.15133,6/18/2019,19:00,18,530
44.1158,-123.12107,6/18/2019,19:00,18,531
43.7995,-123.0535,6/18/2019,19:00,18,532
33.217026,-117.396156,6/18/2019,19:00,18,533
46.061322,-116.3467,6/18/2019,19:00,18,534
33.7472,-115.8201,6/18/2019,19:00,18,535
36.163962,-115.11393,6/18/2019,19:00,18,536
36.141875,-115.078742,6/18/2019,19:00,18,537
36.048705,-115.052942,6/18/2019,19:00,18,538
42.65167,-111.61472,6/18/2019,19:00,18,539
56.7522,-111.4761,6/18/2019,19:00,18,540
40.464722,-109.56083,6/18/2019,19:00,18,541
42.82231,-106.36501,6/18/2019,19:00,18,542
43.746944,-101.941109,6/18/2019,19:00,18,543
42.751518,-96.707208,6/18/2019,19:00,18,544
47.878159,-95.029172,6/18/2019,19:00,18,545
32.6706,-94.1681,6/18/2019,19:00,18,546
46.3944,-94.1433,6/18/2019,19:00,18,547
44.789398,-93.512497,6/18/2019,19:00,18,548
37.256069,-93.299692,6/18/2019,19:00,18,549
44.9594,-93.0356,6/18/2019,19:00,18,550
47.5212,-92.5393,6/18/2019,19:00,18,551
30.315,-90.8114,6/18/2019,19:00,18,552
30.3008,-89.395798,6/18/2019,19:00,18,553
43.4981,-87.81,6/18/2019,19:00,18,554
34.5286,-86.9706,6/18/2019,19:00,18,555
33.8017,-86.9425,6/18/2019,19:00,18,556
40.125557,-85.652222,6/18/2019,19:00,18,557
26.0732,-80.3386,6/18/2019,19:00,18,558
32.791,-79.959,6/18/2019,19:00,18,559
37.285599,-79.884201,6/18/2019,19:00,18,560
44.3922,-79.3922,6/18/2019,19:00,18,561
39.705799,-79.011902,6/18/2019,19:00,18,562
42.8781,-78.8094,6/18/2019,19:00,18,563
42.92111,-78.76611,6/18/2019,19:00,18,564
39.282799,-78.081398,6/18/2019,19:00,18,565
40.8114,-77.8769,6/18/2019,19:00,18,566
43.0994,-75.225,6/18/2019,19:00,18,567
41.0522,-73.7642,6/18/2019,19:00,18,568
20.869444,-156.492417,6/18/2019,19:00,17,569
47.22634,-122.46256,6/18/2019,19:00,17,570
46.380199,-120.332603,6/18/2019,19:00,17,571
46.3972,-116.8062,6/18/2019,19:00,17,572
48.894014,-116.359419,6/18/2019,19:00,17,573
36.106389,-115.253333,6/18/2019,19:00,17,574
42.589833,-112.458889,6/18/2019,19:00,17,575
33.560299,-112.066299,6/18/2019,19:00,17,576
32.25,-110.9667,6/18/2019,19:00,17,577
47.048537,-109.455315,6/18/2019,19:00,17,578
32.310332,-106.751211,6/18/2019,19:00,17,579
40.164585,-105.100861,6/18/2019,19:00,17,580
36.697189,-97.081278,6/18/2019,19:00,17,581
43.123299,-94.693298,6/18/2019,19:00,17,582
29.9431,-89.9761,6/18/2019,19:00,17,583
36.2975,-86.6525,6/18/2019,19:00,17,584
38.4592,-82.6339,6/18/2019,19:00,17,585
28.5997,-81.3628,6/18/2019,19:00,17,586
41.4942,-71.4219,6/18/2019,19:00,17,587
44.7197,-63.4819,6/18/2019,19:00,17,588
47.2656,-122.3858,6/18/2019,19:00,16,589
39.76168,-121.84047,6/18/2019,19:00,16,590
46.9936,-120.545,6/18/2019,19:00,16,591
45.828968,-119.262991,6/18/2019,19:00,16,592
46.425598,-117.059799,6/18/2019,19:00,16,593
46.921,-116.89625,6/18/2019,19:00,16,594
37.179,-113.3052,6/18/2019,19:00,16,595
37.747445,-113.055524,6/18/2019,19:00,16,596
53.800117,-112.927795,6/18/2019,19:00,16,597
40.2943,-110.009,6/18/2019,19:00,16,598
35.6198,-106.0797,6/18/2019,19:00,16,599
44.706123,-93.285803,6/18/2019,19:00,16,600
39.0217,-84.4744,6/18/2019,19:00,16,601
34.955601,-81.924797,6/18/2019,19:00,16,602
44.3647,-73.9017,6/18/2019,19:00,16,603
41.5503,-73.0442,6/18/2019,19:00,16,604
44.528389,-72.868973,6/18/2019,19:00,16,605
19.5097,-155.9133,6/18/2019,19:00,15,606
48.786114,-123.717307,6/18/2019,19:00,15,607
45.39916,-122.7455,6/18/2019,19:00,15,608
48.52059,-122.61428,6/18/2019,19:00,15,609
47.562,-122.3405,6/18/2019,19:00,15,610
40.170917,-122.255667,6/18/2019,19:00,15,611
39.9369,-120.9478,6/18/2019,19:00,15,612
39.621462,-119.718738,6/18/2019,19:00,15,613
34.42775,-119.69091,6/18/2019,19:00,15,614
37.962069,-119.120278,6/18/2019,19:00,15,615
37.645718,-118.966515,6/18/2019,19:00,15,616
49.317501,-117.661697,6/18/2019,19:00,15,617
45.931301,-116.115196,6/18/2019,19:00,15,618
36.270592,-115.238282,6/18/2019,19:00,15,619
42.68,-114.2525,6/18/2019,19:00,15,620
46.8505,-111.987164,6/18/2019,19:00,15,621
40.733501,-111.871696,6/18/2019,19:00,15,622
39.063599,-108.561096,6/18/2019,19:00,15,623
40.0128,-105.2667,6/18/2019,19:00,15,624
40.571259,-105.079765,6/18/2019,19:00,15,625
38.7703,-99.7636,6/18/2019,19:00,15,626
36.922222,-94.83889,6/18/2019,19:00,15,627
35.750599,-94.669701,6/18/2019,19:00,15,628
38.75961,-94.57983,6/18/2019,19:00,15,629
44.761398,-91.413002,6/18/2019,19:00,15,630
37.7064,-85.8517,6/18/2019,19:00,15,631
39.758235,-84.197375,6/18/2019,19:00,15,632
29.170799,-82.1008,6/18/2019,19:00,15,633
44.2994,-81.5753,6/18/2019,19:00,15,634
40.515,-78.3889,6/18/2019,19:00,15,635
40.6119,-75.4325,6/18/2019,19:00,15,636
45.0294,-74.7394,6/18/2019,19:00,15,637
45.468297,-73.741185,6/18/2019,19:00,15,638
46.35,-72.4333,6/18/2019,19:00,15,639
41.3536,-72.0789,6/18/2019,19:00,15,640
44.377048,-68.260902,6/18/2019,19:00,15,641
46.6964,-68.033096,6/18/2019,19:00,15,642
40.170917,-122.255667,6/18/2019,20:00,15,643
47.498535,-122.278385,6/18/2019,19:00,14,644
39.234402,-121.055603,6/18/2019,19:00,14,645
46.375431,-120.729317,6/18/2019,19:00,14,646
39.399841,-119.739606,6/18/2019,19:00,14,647
44.78822,-117.8446,6/18/2019,19:00,14,648
51.047611,-114.075165,6/18/2019,19:00,14,649
47.8679,-104.676864,6/18/2019,19:00,14,650
43.557613,-103.483658,6/18/2019,19:00,14,651
45.55,-94.1333,6/18/2019,19:00,14,652
44.9653,-93.2551,6/18/2019,19:00,14,653
47.9464,-91.4953,6/18/2019,19:00,14,654
44.3106,-84.891899,6/18/2019,19:00,14,655
34.2143,-79.7673,6/18/2019,19:00,14,656
40.7447,-73.5869,6/18/2019,19:00,14,657
46.0419,-72.66,6/18/2019,19:00,14,658
61.3267,-149.569707,6/18/2019,19:00,13,659
61.534163,-149.031655,6/18/2019,19:00,13,660
48.129101,-122.7789,6/18/2019,19:00,13,661
47.1864,-122.4517,6/18/2019,19:00,13,662
47.755001,-122.280602,6/18/2019,19:00,13,663
37.748707,-119.587094,6/18/2019,19:00,13,664
46.2183,-119.2015,6/18/2019,19:00,13,665
47.2313,-117.3685,6/18/2019,19:00,13,666
47.594395,-115.323746,6/18/2019,19:00,13,667
51.95,-114.7,6/18/2019,19:00,13,668
32.1731,-110.9797,6/18/2019,19:00,13,669
32.5364,-93.7492,6/18/2019,19:00,13,670
46.713694,-92.511722,6/18/2019,19:00,13,671
40.693298,-92.006104,6/18/2019,19:00,13,672
42.267002,-89.08917,6/18/2019,19:00,13,673
35.705338,-88.81959,6/18/2019,19:00,13,674
36.611411,-87.384666,6/18/2019,19:00,13,675
33.3311,-87.0036,6/18/2019,19:00,13,676
37.1314,-86.1481,6/18/2019,19:00,13,677
30.0842,-84.1617,6/18/2019,19:00,13,678
42.990263,-82.395341,6/18/2019,19:00,13,679
34.093899,-80.962196,6/18/2019,19:00,13,680
45.3378,-80.0378,6/18/2019,19:00,13,681
40.3053,-79.5061,6/18/2019,19:00,13,682
43.1583,-79.235,6/18/2019,19:00,13,683
44.3,-78.35,6/18/2019,19:00,13,684
41.705226,-76.512726,6/18/2019,19:00,13,685
40.6281,-75.3411,6/18/2019,19:00,13,686
4.637735,-74.094856,6/18/2019,19:00,13,687
42.702223,-73.110414,6/18/2019,19:00,13,688
41.6833,-71.169701,6/18/2019,19:00,13,689
45.0892,-67.0786,6/18/2019,19:00,13,690
45.0061,-65,6/18/2019,19:00,13,691
49.28083,-122.84917,6/18/2019,19:00,12,692
34.637798,-120.456703,6/18/2019,19:00,12,693
46.8153,-117.8739,6/18/2019,19:00,12,694
47.6997,-117.4263,6/18/2019,19:00,12,695
46.408501,-116.991402,6/18/2019,19:00,12,696
47.3386,-116.885902,6/18/2019,19:00,12,697
48.291821,-116.556557,6/18/2019,19:00,12,698
42.8698,-109.8708,6/18/2019,19:00,12,699
38.8763,-107.6022,6/18/2019,19:00,12,700
42.6725,-81.1647,6/18/2019,19:00,12,701
42.298302,-72.334396,6/18/2019,19:00,12,702
44.089355,-70.214134,6/18/2019,19:00,12,703
46.4783,-63.9869,6/18/2019,19:00,12,704
47.3386,-116.885902,6/18/2019,20:00,12,705
61.5989,-149.106216,6/18/2019,19:00,11,706
47.339802,-124.291801,6/18/2019,19:00,11,707
43.381943,-124.263885,6/18/2019,19:00,11,708
42.434149,-123.348466,6/18/2019,19:00,11,709
42.290094,-123.2321,6/18/2019,19:00,11,710
45.768531,-122.7721,6/18/2019,19:00,11,711
42.1941,-122.7086,6/18/2019,19:00,11,712
49.13278,-122.69417,6/18/2019,19:00,11,713
49.36972,-121.49944,6/18/2019,19:00,11,714
45.602419,-121.203387,6/18/2019,19:00,11,715
34.4483,-119.2303,6/18/2019,19:00,11,716
44.417999,-118.951302,6/18/2019,19:00,11,717
45.3235,-118.0778,6/18/2019,19:00,11,718
47.808226,-117.34327,6/18/2019,19:00,11,719
47.7889,-116.8044,6/18/2019,19:00,11,720
44.373786,-100.287269,6/18/2019,19:00,11,721
46.0481,-89.6536,6/18/2019,19:00,11,722
45.957289,-66.645236,6/18/2019,19:00,11,723
54.0558,-128.6739,6/18/2019,19:00,10,724
48.366058,-124.610046,6/18/2019,19:00,10,725
42.1617,-123.64835,6/18/2019,19:00,10,726
47.213551,-123.100807,6/18/2019,19:00,10,727
47.029301,-122.821503,6/18/2019,19:00,10,728
42.623225,-122.810158,6/18/2019,19:00,10,729
42.229891,-122.7877,6/18/2019,19:00,10,730
53.9147,-122.7419,6/18/2019,19:00,10,731
49.04278,-122.30972,6/18/2019,19:00,10,732
45.735931,-121.488398,6/18/2019,19:00,10,733
44.063916,-121.312554,6/18/2019,19:00,10,734
44.299787,-120.844773,6/18/2019,19:00,10,735
55.1964,-119.3967,6/18/2019,19:00,10,736
43.58925,-119.048302,6/18/2019,19:00,10,737
47.885201,-117.988602,6/18/2019,19:00,10,738
47.672501,-117.364899,6/18/2019,19:00,10,739
43.823017,-115.838557,6/18/2019,19:00,10,740
42.876701,-112.460297,6/18/2019,19:00,10,741
40.600556,-112.355,6/18/2019,19:00,10,742
33.4105,-111.8651,6/18/2019,19:00,10,743
31.337204,-110.936722,6/18/2019,19:00,10,744
44.373056,-110.830833,6/18/2019,19:00,10,745
46.8511,-95.8467,6/18/2019,19:00,10,746
44.4572,-95.835,6/18/2019,19:00,10,747
30.3503,-95.425,6/18/2019,19:00,10,748
39.303056,-94.376389,6/18/2019,19:00,10,749
30.4293,-90.1997,6/18/2019,19:00,10,750
29.9933,-90.1014,6/18/2019,19:00,10,751
38.79471,-83.533988,6/18/2019,19:00,10,752
27.9659,-82.230617,6/18/2019,19:00,10,753
32.941002,-79.656998,6/18/2019,19:00,10,754
19.117561,-155.778137,6/18/2019,19:00,9,755
54.7831,-127.1775,6/18/2019,19:00,9,756
43.2266,-123.36479,6/18/2019,19:00,9,757
49.323891,-123.083611,6/18/2019,19:00,9,758
44.943114,-123.005934,6/18/2019,19:00,9,759
49.2794,-122.9711,6/18/2019,19:00,9,760
45.496641,-122.602877,6/18/2019,19:00,9,761
47.568236,-122.308628,6/18/2019,19:00,9,762
47.1303,-119.2726,6/18/2019,19:00,9,763
45.652231,-118.823033,6/18/2019,19:00,9,764
46.0588,-118.3514,6/18/2019,19:00,9,765
46.318,-117.985,6/18/2019,19:00,9,766
44.9536,-93.2581,6/18/2019,19:00,9,767
39.21494,-84.69086,6/18/2019,19:00,9,768
34.843899,-82.414597,6/18/2019,19:00,9,769
39.82,-80.2897,6/18/2019,19:00,9,770
46.11,-64.79,6/18/2019,19:00,9,771
19.555445,-155.102036,6/18/2019,19:00,8,772
46.66186,-123.7916,6/18/2019,19:00,8,773
44.61569,-123.091457,6/18/2019,19:00,8,774
46.664089,-122.967323,6/18/2019,19:00,8,775
42.33155,-122.880266,6/18/2019,19:00,8,776
45.4702,-122.8159,6/18/2019,19:00,8,777
44.3958,-122.7305,6/18/2019,19:00,8,778
45.25928,-122.588151,6/18/2019,19:00,8,779
42.190296,-121.731369,6/18/2019,19:00,8,780
44.2921,-121.5555,6/18/2019,19:00,8,781
39.1003,-120.9528,6/18/2019,19:00,8,782
35.04676,-120.58777,6/18/2019,19:00,8,783
46.594952,-120.512283,6/18/2019,19:00,8,784
42.189215,-120.353969,6/18/2019,19:00,8,785
48.3645,-120.1211,6/18/2019,19:00,8,786
46.5754,-119.0021,6/18/2019,19:00,8,787
46.474438,-117.614764,6/18/2019,19:00,8,788
46.243621,-114.158889,6/18/2019,19:00,8,789
43.48256,-110.745261,6/18/2019,19:00,8,790
35.338407,-106.524292,6/18/2019,19:00,8,791
36.3833,-105.5833,6/18/2019,19:00,8,792
45.2108,-93.6686,6/18/2019,19:00,8,793
45.2039,-90.6,6/18/2019,19:00,8,794
31.322779,-89.287498,6/18/2019,19:00,8,795
35.4356,-83.4436,6/18/2019,19:00,8,796
43.3306,-81.7425,6/18/2019,19:00,8,797
45.426509,-73.928944,6/18/2019,19:00,8,798
40.8278,-73.0575,6/18/2019,19:00,8,799
47.3553,-68.3211,6/18/2019,19:00,8,800
46.3864,-62.5828,6/18/2019,19:00,8,801
19.2065,-155.4689,6/18/2019,19:00,7,802
44.067223,-123.14135,6/18/2019,19:00,7,803
46.1394,-122.9619,6/18/2019,19:00,7,804
50.1439,-122.9611,6/18/2019,19:00,7,805
47.597222,-122.319722,6/18/2019,19:00,7,806
40.301899,-121.235001,6/18/2019,19:00,7,807
44.6306,-121.131599,6/18/2019,19:00,7,808
35.494556,-120.666203,6/18/2019,19:00,7,809
50.2333,-119.2833,6/18/2019,19:00,7,810
46.7245,-117.1801,6/18/2019,19:00,7,811
47.536712,-116.236867,6/18/2019,19:00,7,812
44.890197,-116.1065,6/18/2019,19:00,7,813
46.2094,-116.027496,6/18/2019,19:00,7,814
53.5028,-113.6111,6/18/2019,19:00,7,815
30.0411,-90.2728,6/18/2019,19:00,7,816
41.23172,-80.80116,6/18/2019,19:00,7,817
44.5514,-70.5463,6/18/2019,19:00,7,818
49.14139,-123.10833,6/18/2019,19:00,6,819
45.528501,-122.972398,6/18/2019,19:00,6,820
41.72679,-122.63359,6/18/2019,19:00,6,821
45.863899,-122.410889,6/18/2019,19:00,6,822
49.021506,-122.326556,6/18/2019,19:00,6,823
48.055,-122.175797,6/18/2019,19:00,6,824
48.4772,-120.1906,6/18/2019,19:00,6,825
47.83861,-120.02306,6/18/2019,19:00,6,826
45.1425,-93.2139,6/18/2019,19:00,6,827
33.215,-92.6689,6/18/2019,19:00,6,828
64.762973,-147.310297,6/18/2019,19:00,5,829
58.388889,-134.565556,6/18/2019,19:00,5,830
54.0403,-128.3825,6/18/2019,19:00,5,831
49.682499,-124.996101,6/18/2019,19:00,5,832
44.5884,-123.2673,6/18/2019,19:00,5,833
44.81029,-122.915085,6/18/2019,19:00,5,834
48.465401,-122.559998,6/18/2019,19:00,5,835
48.950699,-122.554398,6/18/2019,19:00,5,836
47.140499,-122.299202,6/18/2019,19:00,5,837
47.600863,-122.148397,6/18/2019,19:00,5,838
48.9477,-122.1471,6/18/2019,19:00,5,839
47.4902,-121.772697,6/18/2019,19:00,5,840
47.127998,-118.381897,6/18/2019,19:00,5,841
53.37,-115.1906,6/18/2019,19:00,5,842
52.2989,-113.7942,6/18/2019,19:00,5,843
39.0828,-84.1441,6/18/2019,19:00,5,844
39.565601,-77.721901,6/18/2019,19:00,5,845
41.6447,-76.9392,6/18/2019,19:00,5,846
44.9636,-67.060799,6/18/2019,19:00,5,847
53.973301,-128.650299,6/18/2019,19:00,4,848
49.009869,-123.082017,6/18/2019,19:00,4,849
47.43061,-120.34195,6/18/2019,19:00,4,850
38.897611,-119.732101,6/18/2019,19:00,4,851
48.760036,-122.456463,6/18/2019,19:00,3,852
48.410198,-122.337601,6/18/2019,19:00,3,853
47.24126,-119.84595,6/18/2019,19:00,3,854
48.39999,-119.518959,6/18/2019,19:00,3,855
36.6972,-119.0189,6/18/2019,19:00,3,856
41.08536,-104.52277,6/18/2019,19:00,3,857
44.087397,-103.273777,6/18/2019,19:00,3,858
46.682299,-68.016195,6/18/2019,19:00,3,859
48.2867,-124.6203,6/18/2019,19:00,2,860
48.294399,-122.660004,6/18/2019,19:00,2,861
47.592675,-122.627397,6/18/2019,19:00,2,862
52.9822,-122.4922,6/18/2019,19:00,2,863
49.8611,-119.475,6/18/2019,19:00,2,864
42.082222,-111.864167,6/18/2019,19:00,2,865
44.52612,-109.016733,6/18/2019,19:00,2,866
48.317507,-107.862471,6/18/2019,19:00,2,867
37.70097,-94.03474,6/18/2019,19:00,2,868
34.3561,-77.8617,6/18/2019,19:00,2,869
41.4994,-74.0097,6/18/2019,19:00,2,870
49.18639,-123.15222,6/18/2019,19:00,1,871
49.09556,-122.56694,6/18/2019,19:00,1,872
47.386101,-122.230202,6/18/2019,19:00,1,873
53.5472,-113.3681,6/18/2019,19:00,1,874
45.366151,-106.48982,6/18/2019,19:00,1,875
32.36253,-88.27792,6/18/2019,19:00,1,876
32.4069,-86.2564,6/18/2019,19:00,1,877
49.8891,-124.5625,6/18/2019,19:00,0,878
52.1342,-122.1528,6/18/2019,19:00,0,879
38.979244,-105.353035,6/18/2019,19:00,0,880
44.7383,-93.2372,6/18/2019,19:00,0,881
38.979244,-105.353035,6/18/2019,20:00,0,882
